Image Data,Label
[0.45882353 0.48235294 0.41960785 ... 0.23529412 0.23921569 0.29411766],0
[0.31764707 0.26666668 0.39607844 ... 0.33333334 0.19215687 0.02745098],0
[0.25882354 0.25882354 0.25882354 ... 0.4392157  0.40784314 0.44705883],0
[0.5372549  0.5529412  0.5921569  ... 0.54901963 0.44313726 0.30980393],0
[0.54901963 0.68235296 0.77254903 ... 0.04313726 0.02352941 0.01960784],0
[0.4627451  0.45882353 0.45882353 ... 0.43529412 0.4509804  0.46666667],0
[0.87058824 0.8901961  0.8901961  ... 0.45882353 0.45882353 0.42745098],0
[0.6039216  0.6117647  0.40784314 ... 0.18039216 0.08235294 0.12941177],0
[0.19607843 0.18039216 0.19607843 ... 0.70980394 0.7294118  0.6509804 ],0
[0.76862746 0.6745098  0.6313726  ... 0.50980395 0.50980395 0.50980395],0
[0.32156864 0.3254902  0.32941177 ... 0.04705882 0.05098039 0.04705882],0
[0.7882353  0.8        0.8        ... 0.4        0.41568628 0.49803922],0
[0.44705883 0.4117647  0.34509805 ... 0.38039216 0.3137255  0.28235295],0
[0.7019608  0.5137255  0.3529412  ... 0.70980394 0.5137255  0.40392157],0
[0.18431373 0.1882353  0.19215687 ... 0.53333336 0.44313726 0.46666667],0
[0.972549   0.96862745 0.98039216 ... 0.21176471 0.14509805 0.05098039],0
[0.6627451  0.69803923 0.72156864 ... 0.23137255 0.12941177 0.10196079],0
[1.         1.         1.         ... 0.11764706 0.11764706 0.11764706],0
[0.972549   0.8117647  0.5058824  ... 0.5254902  0.5254902  0.54901963],0
[0.49411765 0.4862745  0.43137255 ... 0.52156866 0.43529412 0.47058824],0
[0.94509804 0.94509804 0.94509804 ... 0.54901963 0.5254902  0.50980395],0
[0.89411765 0.92156863 0.8901961  ... 0.10196079 0.07450981 0.1254902 ],0
[0.9882353 0.9882353 0.9882353 ... 0.9882353 0.9843137 0.9843137],0
[0.3764706  0.3647059  0.36078432 ... 0.32941177 0.37254903 0.44705883],0
[0.49019608 0.39607844 0.3882353  ... 0.05098039 0.05098039 0.05098039],0
[0.61960787 0.61960787 0.6156863  ... 0.5019608  0.50980395 0.50980395],0
[0.08627451 0.09411765 0.09803922 ... 0.07843138 0.19215687 0.0627451 ],0
[0.39215687 0.54509807 0.52156866 ... 0.6509804  0.63529414 0.38039216],0
[0.79607844 0.8        0.8117647  ... 0.29803923 0.3137255  0.3137255 ],0
[0.44313726 0.44705883 0.44705883 ... 0.5372549  0.20392157 0.15686275],0
[0.32156864 0.32156864 0.32156864 ... 0.11372549 0.1254902  0.16470589],0
[0.13333334 0.11764706 0.13333334 ... 0.654902   0.6156863  0.3019608 ],0
[0.8745098  0.8745098  0.8745098  ... 0.24313726 0.23921569 0.23137255],0
[0.38431373 0.45490196 0.4392157  ... 0.19215687 0.59607846 0.5647059 ],0
[0.40784314 0.4117647  0.41960785 ... 0.4862745  0.4627451  0.44705883],0
[0.27450982 0.27058825 0.27058825 ... 0.3019608  0.30588236 0.30980393],0
[0.47843137 0.53333336 0.7490196  ... 0.6509804  0.58431375 0.6862745 ],0
[0.5568628  0.57254905 0.5882353  ... 0.6862745  0.7019608  0.7137255 ],0
[0.14509805 0.14901961 0.15294118 ... 0.27450982 0.32156864 0.30980393],0
[0.92941177 0.88235295 0.8627451  ... 0.25882354 0.34117648 0.34117648],0
[0.79607844 0.79607844 0.79607844 ... 0.3137255  0.5568628  0.6901961 ],0
[0.21568628 0.23137255 0.24313726 ... 0.8235294  0.8235294  0.84705883],0
[0.39607844 0.40784314 0.41960785 ... 0.20784314 0.20392157 0.19215687],0
[0.00392157 0.00392157 0.         ... 0.02745098 0.01960784 0.01176471],0
[0.24705882 0.25490198 0.25882354 ... 0.7411765  0.56078434 0.63529414],0
[0.13333334 0.14117648 0.14509805 ... 0.14117648 0.13333334 0.14509805],0
[0.39215687 0.3647059  0.33333334 ... 0.2509804  0.23137255 0.20392157],0
[0.9607843  0.9607843  0.95686275 ... 0.43137255 0.21960784 0.23921569],0
[0.0627451  0.0627451  0.07058824 ... 0.2627451  0.2627451  0.25882354],0
[0.11764706 0.11372549 0.11372549 ... 0.10980392 0.08627451 0.09803922],0
[0.38431373 0.16078432 0.18431373 ... 0.2784314  0.28627452 0.32156864],1
[0.45882353 0.47843137 0.5411765  ... 0.20784314 0.21568628 0.19215687],1
[0.29411766 0.37254903 0.3137255  ... 0.22745098 0.21960784 0.2       ],1
[0.5372549  0.45882353 0.26666668 ... 0.21176471 0.18431373 0.21568628],1
[0.13725491 0.10980392 0.09411765 ... 0.08627451 0.08235294 0.09411765],1
[0.21176471 0.19215687 0.09803922 ... 0.7372549  0.77254903 0.78039217],1
[0.7019608 0.7019608 0.7137255 ... 1.        1.        1.       ],1
[0.22352941 0.32156864 0.26666668 ... 0.26666668 0.27058825 0.23137255],1
[0.10980392 0.15294118 0.30588236 ... 0.00392157 0.00784314 0.01176471],1
[0.7176471  0.7137255  0.7019608  ... 0.04705882 0.05882353 0.09411765],1
[0.6313726  0.5647059  0.56078434 ... 0.13725491 0.07058824 0.03529412],1
[0.04705882 0.03529412 0.03921569 ... 0.61960787 0.35686275 0.46666667],1
[0.08235294 0.03529412 0.10588235 ... 0.00784314 0.00784314 0.00784314],1
[0.22745098 0.32156864 0.3019608  ... 0.1764706  0.16862746 0.14901961],1
[0.6862745  0.7921569  0.8039216  ... 0.27450982 0.3882353  0.38431373],1
[0.30980393 0.31764707 0.29803923 ... 0.0627451  0.12156863 0.07058824],1
[0.827451   0.8509804  0.8745098  ... 0.10980392 0.07843138 0.0627451 ],1
[0.3254902  0.40392157 0.45490196 ... 0.42352942 0.42745098 0.42745098],1
[0.44313726 0.5921569  0.5058824  ... 0.08627451 0.05882353 0.05490196],1
[0.58431375 0.4745098  0.52156866 ... 0.04313726 0.08235294 0.06666667],1
[0.90588236 0.9411765  0.8235294  ... 0.04705882 0.05098039 0.09019608],1
[0.38431373 0.4627451  0.5568628  ... 0.27450982 0.19607843 0.2       ],1
[0.21176471 0.2627451  0.3019608  ... 0.33333334 0.34117648 0.2509804 ],1
[0.57254905 0.5647059  0.47843137 ... 0.23921569 0.24313726 0.20784314],1
[0.34901962 0.17254902 0.2627451  ... 0.08235294 0.09411765 0.07450981],1
[0.5137255  0.4392157  0.41568628 ... 0.16078432 0.18431373 0.24313726],1
[0.09411765 0.34509805 0.48235294 ... 0.07843138 0.07843138 0.05098039],1
[0.12156863 0.09019608 0.14509805 ... 0.11764706 0.10588235 0.08235294],1
[0.09803922 0.15686275 0.16078432 ... 0.16470589 0.15686275 0.12156863],1
[0.59607846 0.6        0.5686275  ... 0.09803922 0.0627451  0.08235294],1
[0.7490196  0.78039217 0.7529412  ... 0.07843138 0.12941177 0.09411765],1
[0.01568628 0.15294118 0.40392157 ... 0.03137255 0.03529412 0.02745098],1
[0.07450981 0.08627451 0.12941177 ... 0.06666667 0.07058824 0.05882353],1
[0.4392157  0.49803922 0.4745098  ... 0.08235294 0.07843138 0.05882353],1
[0.62352943 0.5372549  0.44313726 ... 0.06666667 0.05882353 0.0627451 ],1
[0.49019608 0.5294118  0.40784314 ... 0.17254902 0.1764706  0.18039216],1
[0.31764707 0.37254903 0.20392157 ... 0.05098039 0.05490196 0.05490196],1
[0.02352941 0.01960784 0.03137255 ... 0.03921569 0.03921569 0.02745098],1
[0.28627452 0.24705882 0.13333334 ... 0.2784314  0.28627452 0.15294118],1
[0.12941177 0.15294118 0.23921569 ... 0.4862745  0.46666667 0.4862745 ],1
[0.07843138 0.10588235 0.18039216 ... 0.0627451  0.06666667 0.0627451 ],1
[0.3254902 0.2784314 0.5176471 ... 0.7411765 0.7529412 0.7411765],1
[0.37254903 0.6431373  0.8666667  ... 0.5294118  0.47843137 0.44313726],1
[0.09411765 0.07450981 0.06666667 ... 0.00392157 0.00392157 0.00392157],1
[0.21176471 0.20392157 0.24705882 ... 0.1254902  0.10980392 0.12941177],1
[0.02745098 0.03137255 0.05098039 ... 0.05490196 0.08235294 0.09019608],1
[0.34117648 0.3137255  0.40392157 ... 0.16470589 0.24313726 0.25882354],1
[0.5137255  0.7058824  0.627451   ... 0.12156863 0.12941177 0.09019608],1
[0.03529412 0.05098039 0.07450981 ... 0.03921569 0.03921569 0.02745098],1
[0.4745098  0.26666668 0.29411766 ... 0.08627451 0.05098039 0.07450981],1
[0.02352941 0.07058824 0.15294118 ... 0.09411765 0.10196079 0.0627451 ],1
[0.19607843 0.3647059  0.2627451  ... 0.11372549 0.09411765 0.09019608],1
[0.22745098 0.14509805 0.16078432 ... 0.09019608 0.06666667 0.09019608],1
[0.6313726  0.6509804  0.6745098  ... 0.14117648 0.1254902  0.11372549],1
[0.28627452 0.29803923 0.32941177 ... 0.14117648 0.14901961 0.09803922],1
[0.3764706  0.41568628 0.48235294 ... 0.19607843 0.2509804  0.21960784],1
[0.6156863  0.3882353  0.40784314 ... 0.14117648 0.1254902  0.10588235],1
[0.19607843 0.16862746 0.19215687 ... 0.69411767 0.52156866 0.5411765 ],1
[0.20392157 0.21176471 0.23137255 ... 0.         0.00392157 0.        ],1
[0.38039216 0.6862745  0.64705884 ... 0.22745098 0.2901961  0.2509804 ],1
[0.31764707 0.35686275 0.42352942 ... 0.1254902  0.12941177 0.09411765],1
[0.6745098  0.6627451  0.5686275  ... 0.3647059  0.35686275 0.34509805],1
[0.73333335 0.6627451  0.70980394 ... 0.06666667 0.14117648 0.11372549],1
[0.48235294 0.34117648 0.50980395 ... 0.36078432 0.40784314 0.42745098],1
[0.6039216  0.6039216  0.5803922  ... 0.03137255 0.04313726 0.07450981],1
[0.4509804  0.4509804  0.41960785 ... 0.19215687 0.20392157 0.16862746],1
[0.34117648 0.4        0.32156864 ... 0.20784314 0.21568628 0.21568628],1
[0.654902   0.5176471  0.4627451  ... 0.1882353  0.18039216 0.19215687],1
[0.5019608  0.36078432 0.7019608  ... 0.1254902  0.15294118 0.16470589],1
[0.33333334 0.38431373 0.32156864 ... 0.13725491 0.13333334 0.11764706],1
[0.75686276 0.7764706  0.7607843  ... 0.23529412 0.25490198 0.26666668],1
[0.6039216  0.5411765  0.5529412  ... 0.29411766 0.18431373 0.24705882],1
[0.67058825 0.60784316 0.56078434 ... 0.4        0.39607844 0.38039216],1
[0.40392157 0.44705883 0.44313726 ... 0.06666667 0.06666667 0.15686275],1
[0.2        0.31764707 0.4        ... 0.3254902  0.32941177 0.11764706],1
[0.18039216 0.3764706  0.44705883 ... 0.         0.00392157 0.        ],1
[0.40392157 0.36862746 0.43137255 ... 0.13725491 0.19607843 0.23529412],1
[0.13725491 0.18431373 0.2        ... 0.02352941 0.01960784 0.01960784],1
[0.1882353  0.26666668 0.2        ... 0.04705882 0.04705882 0.03137255],1
[0.15686275 0.18039216 0.41568628 ... 0.1254902  0.07450981 0.08235294],1
[0.34117648 0.3529412  0.48235294 ... 0.10196079 0.14117648 0.16470589],1
[0.4        0.3764706  0.4392157  ... 0.09411765 0.09411765 0.10196079],1
[0.03921569 0.04313726 0.04705882 ... 0.13333334 0.12941177 0.08627451],1
[0.8745098  0.72156864 0.78039217 ... 0.22745098 0.18431373 0.1764706 ],1
[0.6392157  0.6392157  0.6392157  ... 0.1764706  0.15686275 0.12156863],1
[0.07058824 0.09411765 0.14117648 ... 0.10588235 0.08627451 0.07843138],1
[0.48235294 0.5372549  0.5254902  ... 0.2901961  0.29411766 0.2901961 ],1
[0.14509805 0.28235295 0.38039216 ... 0.19607843 0.05882353 0.03529412],1
[0.30980393 0.36078432 0.36862746 ... 0.43529412 0.4745098  0.44313726],1
[0.34901962 0.34901962 0.30588236 ... 0.05098039 0.07450981 0.11372549],1
[0.31764707 0.3137255  0.29411766 ... 0.44313726 0.49019608 0.4627451 ],1
[0.15686275 0.30588236 0.3372549  ... 0.01960784 0.02352941 0.01960784],1
[0.5019608  0.5137255  0.38039216 ... 0.04705882 0.03137255 0.04705882],1
[0.19215687 0.22745098 0.19607843 ... 0.29411766 0.30980393 0.30980393],1
[0.1254902  0.1254902  0.15686275 ... 0.03137255 0.03529412 0.03921569],1
[0.13333334 0.16078432 0.22352941 ... 0.16470589 0.16078432 0.15294118],1
[0.7921569  0.8        0.8039216  ... 0.15294118 0.19215687 0.20784314],1
[0.17254902 0.14117648 0.29803923 ... 0.15294118 0.1764706  0.10980392],1
[0.10980392 0.10588235 0.12941177 ... 0.09019608 0.09803922 0.07843138],1
[0.75686276 0.7294118  0.654902   ... 0.21176471 0.17254902 0.15686275],1
[0.48235294 0.6392157  0.68235296 ... 0.08627451 0.0627451  0.17254902],1
[0.16470589 0.37254903 0.37254903 ... 0.40392157 0.23921569 0.22352941],1
[0.11372549 0.0627451  0.0627451  ... 0.16078432 0.13725491 0.11372549],1
[0.3019608  0.2901961  0.32941177 ... 0.40392157 0.17254902 0.08627451],1
[0.27450982 0.34117648 0.19215687 ... 0.21960784 0.16862746 0.19215687],1
[0.7176471 0.7490196 0.7764706 ... 0.2901961 0.3019608 0.3137255],1
[0.36862746 0.38039216 0.3529412  ... 0.10980392 0.15686275 0.16470589],1
[0.22745098 0.18039216 0.12941177 ... 0.09803922 0.08627451 0.14901961],1
[0.7921569  0.7764706  0.827451   ... 0.16078432 0.2        0.21960784],1
[0.14901961 0.17254902 0.13333334 ... 0.05882353 0.04313726 0.02745098],1
[0.81960785 0.827451   0.47843137 ... 0.14117648 0.09019608 0.1254902 ],1
[0.4117647  0.4392157  0.37254903 ... 0.03529412 0.03921569 0.03137255],1
[0.69411767 0.6784314  0.72156864 ... 0.2        0.14901961 0.11764706],1
[0.19215687 0.18431373 0.21960784 ... 0.78431374 0.7921569  0.78431374],1
[0.23529412 0.29803923 0.27450982 ... 0.5058824  0.50980395 0.4627451 ],1
[0.22745098 0.16862746 0.20784314 ... 0.03921569 0.03921569 0.03921569],1
[0.37254903 0.63529414 0.63529414 ... 0.15686275 0.22745098 0.29803923],1
[0.44313726 0.43137255 0.5686275  ... 0.15686275 0.15686275 0.15686275],1
[0.48235294 0.3529412  0.25882354 ... 0.6        0.5568628  0.57254905],1
[0.38039216 0.44705883 0.38039216 ... 0.3647059  0.2901961  0.16078432],1
[0.24705882 0.26666668 0.1764706  ... 0.32156864 0.29411766 0.13725491],1
[0.29803923 0.42745098 0.38039216 ... 0.2627451  0.20392157 0.2901961 ],1
[0.21960784 0.2509804  0.29803923 ... 0.32156864 0.21176471 0.16470589],1
[0.19215687 0.16078432 0.29411766 ... 0.11764706 0.10980392 0.13333334],1
[0.7921569  0.8039216  0.8352941  ... 0.39215687 0.4117647  0.43529412],1
[0.25882354 0.25882354 0.29411766 ... 0.05098039 0.02352941 0.01960784],1
[0.7254902  0.7921569  0.8901961  ... 0.18431373 0.20392157 0.20392157],1
[0.14117648 0.2627451  0.3764706  ... 0.09803922 0.10588235 0.09803922],1
[0.7529412  0.49803922 0.6117647  ... 0.35686275 0.40392157 0.29803923],1
[0.2627451  0.12941177 0.23921569 ... 0.1254902  0.12941177 0.1254902 ],1
[0.47058824 0.35686275 0.21568628 ... 0.1882353  0.18039216 0.19607843],1
[0.20392157 0.07450981 0.16078432 ... 0.24313726 0.2509804  0.24705882],1
[0.4862745  0.5372549  0.654902   ... 0.21960784 0.23529412 0.29411766],1
[0.4745098  0.44313726 0.28627452 ... 0.00784314 0.01176471 0.01176471],1
[0.04313726 0.04313726 0.04313726 ... 0.28235295 0.30588236 0.23921569],1
[0.48235294 0.46666667 0.46666667 ... 0.1254902  0.25882354 0.14117648],1
[0.16862746 0.15294118 0.11372549 ... 0.01960784 0.01960784 0.02745098],1
[0.4509804  0.7294118  0.73333335 ... 0.01176471 0.01568628 0.01176471],1
[0.42745098 0.8627451  0.9411765  ... 0.05098039 0.05490196 0.0627451 ],1
[0.5686275  0.5764706  0.46666667 ... 0.1882353  0.14509805 0.15686275],1
[0.43137255 0.50980395 0.7019608  ... 0.16470589 0.21960784 0.21568628],1
[0.2784314  0.2784314  0.27450982 ... 0.09803922 0.09803922 0.10196079],1
[0.29411766 0.25882354 0.21568628 ... 0.01960784 0.02352941 0.01568628],1
[0.14117648 0.38039216 0.09803922 ... 0.07843138 0.14509805 0.07843138],1
[0.18039216 0.07843138 0.18039216 ... 0.19215687 0.18431373 0.1882353 ],1
[0.34117648 0.36862746 0.3529412  ... 0.14509805 0.14509805 0.11764706],1
[0.01176471 0.05490196 0.10588235 ... 0.07058824 0.09019608 0.09019608],1
[0.08235294 0.07450981 0.06666667 ... 0.07843138 0.07843138 0.07843138],1
[0.5137255  0.5529412  0.43529412 ... 0.10980392 0.13333334 0.04705882],1
[0.12941177 0.5568628  0.6862745  ... 0.2901961  0.28235295 0.2784314 ],1
[0.03921569 0.02352941 0.02745098 ... 0.06666667 0.07450981 0.11372549],1
[0.30588236 0.2901961  0.30588236 ... 0.07843138 0.04705882 0.05882353],1
[0.4392157  0.34509805 0.3882353  ... 0.21960784 0.18039216 0.15686275],1
[0.7490196  0.43529412 0.24313726 ... 0.07450981 0.09411765 0.1254902 ],1
[0.42745098 0.3882353  0.2784314  ... 0.23137255 0.19215687 0.1882353 ],1
[0.24705882 0.26666668 0.22745098 ... 0.09019608 0.10588235 0.1254902 ],1
[0.15294118 0.19607843 0.3372549  ... 0.13725491 0.07843138 0.09411765],1
[0.21568628 0.17254902 0.1882353  ... 0.10588235 0.10588235 0.05882353],1
[0.32156864 0.3882353  0.3137255  ... 0.08235294 0.10196079 0.14901961],1
[0.17254902 0.21176471 0.34901962 ... 0.19607843 0.06666667 0.09019608],1
[0.95686275 0.972549   0.7764706  ... 0.28235295 0.23921569 0.13333334],1
[0.08235294 0.11764706 0.17254902 ... 0.03921569 0.07843138 0.08235294],1
[0.83137256 0.8509804  0.7058824  ... 0.22745098 0.25882354 0.21568628],1
[0.3647059  0.23921569 0.1882353  ... 0.40392157 0.41568628 0.32941177],1
[0.4745098  0.30588236 0.30588236 ... 0.16078432 0.1882353  0.23137255],1
[0.4117647  0.49019608 0.57254905 ... 0.03137255 0.03137255 0.02352941],1
[0.07450981 0.05098039 0.03137255 ... 0.10588235 0.09019608 0.10196079],1
[0.30588236 0.44705883 0.49803922 ... 0.34509805 0.21568628 0.16078432],1
[0.30980393 0.41568628 0.26666668 ... 0.3254902  0.3019608  0.29803923],1
[0.30588236 0.21960784 0.30980393 ... 0.5019608  0.45490196 0.43137255],1
[0.34509805 0.35686275 0.2784314  ... 0.30588236 0.40392157 0.33333334],1
[0.5019608  0.5137255  0.58431375 ... 0.00392157 0.         0.        ],1
[0.4862745  0.4117647  0.20392157 ... 0.23529412 0.11764706 0.10588235],1
[0.6509804  0.5882353  0.53333336 ... 0.07450981 0.07450981 0.0627451 ],1
[0.3137255  0.31764707 0.36078432 ... 0.09411765 0.11372549 0.1254902 ],1
[0.61960787 0.29803923 0.22745098 ... 0.7137255  0.6862745  0.62352943],1
[0.27450982 0.16862746 0.26666668 ... 0.03137255 0.02745098 0.03921569],1
[0.5019608  0.3647059  0.23529412 ... 0.07450981 0.07450981 0.09411765],1
[0.16862746 0.14117648 0.19607843 ... 0.02745098 0.04313726 0.07843138],1
[0.40784314 0.40392157 0.2784314  ... 0.13725491 0.13333334 0.16862746],1
[0.44313726 0.52156866 0.44313726 ... 0.0627451  0.10196079 0.03137255],1
[0.16078432 0.09803922 0.27058825 ... 0.05882353 0.09411765 0.22352941],1
[0.14117648 0.16862746 0.3764706  ... 0.34901962 0.3647059  0.07843138],1
[0.5803922  0.4        0.4509804  ... 0.16078432 0.20392157 0.16470589],1
[0.36078432 0.36862746 0.4509804  ... 0.54509807 0.45490196 0.46666667],1
[0.4627451  0.46666667 0.46666667 ... 0.02745098 0.03137255 0.03921569],1
[0.22745098 0.25490198 0.29803923 ... 0.03137255 0.01960784 0.03529412],1
[0.48235294 0.5058824  0.5176471  ... 0.09411765 0.09019608 0.09019608],1
[0.23137255 0.39215687 0.47058824 ... 0.09411765 0.07450981 0.09803922],1
[0.09411765 0.13725491 0.16470589 ... 0.31764707 0.3254902  0.32156864],1
[0.65882355 0.6392157  0.6117647  ... 0.09019608 0.09803922 0.09411765],1
[0.36078432 0.37254903 0.40784314 ... 0.3647059  0.3372549  0.33333334],1
[0.3882353  0.4117647  0.43529412 ... 0.16078432 0.11764706 0.12941177],1
[0.34901962 0.3254902  0.41960785 ... 0.5647059  0.47058824 0.34117648],1
[0.1882353  0.49411765 0.41960785 ... 0.03921569 0.03137255 0.02745098],1
[0.22352941 0.29803923 0.25490198 ... 0.16078432 0.14901961 0.15294118],1
[0.23529412 0.2509804  0.18039216 ... 0.03137255 0.01960784 0.00784314],1
[0.09803922 0.04705882 0.09019608 ... 0.05882353 0.05098039 0.04705882],1
[0.56078434 0.64705884 0.4745098  ... 0.5764706  0.65882355 0.69803923],1
[0.3137255  0.3372549  0.28627452 ... 0.08627451 0.09411765 0.1254902 ],1
[0.28627452 0.5254902  0.5254902  ... 0.13725491 0.12941177 0.1254902 ],1
[0.3882353  0.33333334 0.35686275 ... 0.13333334 0.07058824 0.16862746],1
[0.18431373 0.15686275 0.21568628 ... 0.2        0.15686275 0.16862746],1
[0.7058824  0.7411765  0.80784315 ... 0.2509804  0.23137255 0.1882353 ],1
[0.15294118 0.1882353  0.34901962 ... 0.23137255 0.21568628 0.26666668],1
[0.39215687 0.47843137 0.22352941 ... 0.12941177 0.13333334 0.07843138],1
[0.64705884 0.35686275 0.3529412  ... 0.15686275 0.15294118 0.57254905],1
[0.5019608  0.3529412  0.2901961  ... 0.09019608 0.06666667 0.05882353],1
[0.5058824  0.49019608 0.5686275  ... 0.02745098 0.03137255 0.02745098],1
[0.20392157 0.20784314 0.18431373 ... 0.19215687 0.1882353  0.18039216],1
[0.2784314  0.26666668 0.37254903 ... 0.20392157 0.23137255 0.23529412],1
[0.38431373 0.5254902  0.64705884 ... 0.08627451 0.07450981 0.06666667],1
[0.5176471  0.50980395 0.52156866 ... 0.4745098  0.34117648 0.28235295],1
[0.13333334 0.03529412 0.09019608 ... 0.04313726 0.01960784 0.00392157],1
[0.3647059  0.43529412 0.21960784 ... 0.         0.         0.        ],1
[0.1882353  0.22352941 0.25882354 ... 0.23921569 0.22745098 0.23921569],1
[0.34117648 0.42745098 0.2784314  ... 0.03137255 0.16862746 0.4117647 ],1
[0.4117647  0.5764706  0.65882355 ... 0.2        0.1254902  0.1764706 ],1
